3904	53	0.9818	0.9818	9.68e-1	1.000	0.000	0.000	0.000	0.000	0.982	8
3903	54	0.9900	0.9900	9.84e-1	1.000	0.000	0.000	0.000	0.000	1.026	8
3901	52	0.9796	0.9796	9.76e-1	1.000	0.000	0.000	0.000	0.000	0.980	8
3902	56	0.9900	0.9900	9.76e-1	0.934	0.044	0.000	0.022	0.000	0.992	8
3904	54	0.9805	0.9805	9.74e-1	1.000	0.000	0.000	0.000	0.000	0.980	8
3902	57	0.9900	0.9900	9.83e-1	0.994	0.004	0.000	0.002	0.000	1.018	8
3903	55	0.9725	0.9725	9.80e-1	1.000	0.000	0.000	0.000	0.000	0.972	8
3901	53	0.9844	0.9844	9.81e-1	1.000	0.000	0.000	0.000	0.000	0.984	8
3902	58	0.9900	0.9900	9.73e-1	1.000	0.000	0.000	0.000	0.000	1.007	8
3904	55	0.9706	0.9706	9.68e-1	1.000	0.000	0.000	0.000	0.000	0.971	8
3901	54	0.9777	0.9777	9.73e-1	0.999	0.000	0.001	0.000	0.000	0.978	8
3903	56	0.9643	0.9643	9.61e-1	1.000	0.000	0.000	0.000	0.000	0.964	8
3902	59	0.9693	0.9693	1.07e+0	0.981	0.017	0.000	0.002	0.000	0.969	8
3904	56	0.9809	0.9809	9.79e-1	1.000	0.000	0.000	0.000	0.000	0.981	8
3903	57	0.9881	0.9881	9.71e-1	0.959	0.000	0.041	0.000	0.000	0.988	8
3901	55	0.9761	0.9761	9.69e-1	0.571	0.000	0.000	0.429	0.000	0.976	8
3901	56	0.9719	0.9719	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.972	8
3902	60	0.9618	0.9618	9.63e-1	1.000	0.000	0.000	0.000	0.000	0.962	8
3904	57	0.9754	0.9754	9.73e-1	1.000	0.000	0.000	0.000	0.000	0.975	8
3903	58	0.9900	0.9900	9.88e-1	1.000	0.000	0.000	0.000	0.000	0.991	8
3901	57	0.9708	0.9708	9.60e-1	1.000	0.000	0.000	0.000	0.000	0.971	8
3904	58	0.9900	0.9900	9.86e-1	1.000	0.000	0.000	0.000	0.000	0.991	8
3902	61	0.9900	0.9900	9.74e-1	0.000	1.000	0.000	0.000	0.000	1.067	8
3903	59	0.9847	0.9847	9.94e-1	1.000	0.000	0.000	0.000	0.000	0.985	8
3901	58	0.9900	0.9900	9.87e-1	0.999	0.000	0.000	0.000	0.000	0.993	8
3902	62	0.9866	0.9867	9.89e-1	0.976	0.017	0.000	0.005	0.002	0.987	8
3903	60	0.9715	0.9715	9.60e-1	1.000	0.000	0.000	0.000	0.000	0.972	8
3904	59	0.9763	0.9763	9.70e-1	1.000	0.000	0.000	0.000	0.000	0.976	8
3901	59	0.9877	0.9877	9.84e-1	1.000	0.000	0.000	0.000	0.000	0.988	8
3902	63	0.9785	0.9785	9.45e-1	0.960	0.033	0.000	0.005	0.002	0.978	8
3903	61	0.9841	0.9841	9.69e-1	1.000	0.000	0.000	0.000	0.000	0.984	8
3904	60	0.9900	0.9900	9.90e-1	0.999	0.000	0.001	0.000	0.000	0.997	8
3904	61	0.9798	0.9798	9.76e-1	1.000	0.000	0.000	0.000	0.000	0.980	8
3901	60	0.9900	0.9900	9.90e-1	0.597	0.012	0.000	0.391	0.000	1.004	8
3902	64	0.9613	0.9613	8.48e-1	1.000	0.000	0.000	0.000	0.000	0.961	8
3903	62	0.9900	0.9900	9.91e-1	1.000	0.000	0.000	0.000	0.000	1.002	8
3904	62	0.9694	0.9694	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.969	8
