K=0.9 мн=0.85	4	0.7241	0.4891	3.7140	0.2359	0.6618	0.9467	0.7344	0.3039	190900	4685	195650	4	0.8181	1.150	7.629	82	2.89	0.48	0.992	0.393	1:59% 2:64% 3:70% 4:73% 5:74% 6:75% 7:75%	0:100% 1:0% 2:0% 3:0%	0:72% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85
K=0.9 мн=0.85	5	0.6081	0.3522	2.7897	0.3660	0.6827	0.9474	0.6862	0.3008	112299	28554	140890	5	0.9199	1.380	6.142	74	2.81	0.00	0.991	0.364	1:39% 2:48% 3:60% 4:68% 5:69% 6:68%	0:100% 1:0% 2:0% 3:0%	0:61% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85
K=0.9 мн=0.85	7	0.7402	0.4292	3.1514	0.1913	0.6590	0.9480	0.7614	0.2851	163963	7640	171661	5	0.9491	1.549	8.064	82	2.79	2.29	0.990	0.360	1:62% 2:69% 3:73% 4:75% 5:76% 6:74% 7:45%	0:100% 1:0% 2:0% 3:0%	0:74% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85
K=0.9 мн=0.85	6	0.7260	0.6840	4.9068	0.1903	0.6603	0.9474	0.7264	0.6691	271720	1892	273612	8	0.9688	0.680	8.097	88	2.91	1.58	0.995	0.393	1:86% 2:66% 3:71% 4:72% 5:72% 6:72% 7:73% 8:74%	0:100% 1:0% 2:0% 3:0%	0:73% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
K=0.9 мн=0.85	8	0.7087	0.4997	3.6481	0.2174	0.6695	0.9470	0.7267	0.2983	191421	8401	199874	5	0.9771	1.143	7.766	79	2.79	2.54	0.997	0.367	1:40% 2:53% 3:67% 4:73% 5:73% 6:74% 7:73% 8:77%	0:100% 1:0% 2:0% 3:0%	0:71% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85
K=0.9 мн=1.0	1	0.6389	0.4533	3.4706	0.3315	0.6685	0.9475	0.6714	0.3335	163783	17465	181305	5	0.9420	1.041	6.675	82	2.87	1.88	0.998	0.394	1:50% 2:50% 3:56% 4:64% 5:72% 6:78% 7:84% 8:95%	0:100% 1:0% 2:0% 3:0%	0:64% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00
K=0.9 мн=1.0	2	0.6736	0.4586	3.3743	0.2651	0.6598	0.9490	0.6959	0.3164	172637	10730	183443	5	0.8747	1.196	7.324	85	2.81	2.70	0.994	0.367	1:52% 2:58% 3:64% 4:69% 5:71% 6:69% 7:62% 8:60%	0:100% 1:0% 2:0% 3:0%	0:67% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00
K=0.9 мн=1.0	3	0.6729	0.3942	2.8424	0.2470	0.6552	0.9464	0.6962	0.3116	148090	9530	157672	5	1.0000	1.567	7.465	77	2.69	0.70	0.822	0.325	1:48% 2:59% 3:67% 4:70% 5:69% 6:66% 7:57%	0:100% 1:0% 2:0% 3:0%	0:67% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00
K=0.9 мн=1.0	4	0.7141	0.5033	3.5336	0.1852	0.6650	0.9485	0.7378	0.3309	189514	11752	201316	5	0.6933	1.221	8.137	79	2.93	0.29	0.995	0.366	1:49% 2:61% 3:67% 4:71% 5:72% 6:77% 7:77% 8:77%	0:100% 1:0% 2:0% 3:0%	0:71% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00
K=0.9 мн=1.0	5	0.7158	0.4021	2.8987	0.2028	0.6532	0.9466	0.7466	0.2986	149752	11040	160835	5	0.9331	1.669	7.943	81	2.80	2.60	0.837	0.332	1:65% 2:68% 3:71% 4:72% 5:73% 6:77%	0:100% 1:0% 2:0% 3:0%	0:72% 1:-% 2:-% 3:-%		1.000	0.0000	1.00,1.00,1.00,1.00,1.00
