С	ворота	1603	30	7	0.9566	0.9566	0.9566	4.6579	4.7453	4.7453	0.9566	1.000	0.000	0.000	0.000	0.7841706494492077	84
С	ворота	1601	30	3	0.9900	0.9900	1.0272	3.6945	3.9830	3.9830	1.0272	1.000	0.000	0.000	0.000	0.588527275262234	83
С	ворота	1604	30	6	0.9456	0.9456	0.9456	4.6052	5.8716	5.8716	0.9456	0.922	0.001	0.029	0.049	0.5709629496376253	84
С	ворота	1603	30	8	1.0864	1.0809	1.0809	5.8728	5.9563	5.9563	0.9358	0.000	0.739	0.256	0.005	0.38606763390399224	83
С	ворота	1601	30	4	0.9900	0.9900	0.9995	3.2625	4.0104	4.0104	0.9995	1.000	0.000	0.000	0.000	0.6046764986529247	82
С	ворота	1602	30	1	0.9861	0.9861	0.9861	3.0116	3.6456	3.6456	0.9861	1.000	0.000	0.000	0.000	0.8991258239998863	80
С	ворота	1601	30	5	0.9900	0.9900	1.0111	3.1467	3.9391	3.9391	1.0111	1.000	0.000	0.000	0.000	0.7010740532527242	79
С	ворота	1604	30	7	0.9900	0.9900	1.0031	5.5081	8.0354	8.0354	1.0031	1.000	0.000	0.000	0.000	0.6308910575031057	83
С	ворота	1603	30	9	0.9443	0.9443	0.9443	5.7263	5.8195	5.8195	0.9443	1.000	0.000	0.000	0.000	0.4879309735199936	82
С	ворота	1601	30	6	0.9900	0.9900	0.9958	3.5152	3.6192	3.6192	0.9958	1.000	0.000	0.000	0.000	0.6224623098207791	82
С	ворота	1603	30	10	0.9444	0.9444	0.9444	5.6624	5.7355	5.7355	0.9444	1.000	0.000	0.000	0.000	0.24520918420722299	83
С	ворота	1604	30	8	0.9900	0.9908	1.0599	4.8690	7.8850	7.8850	1.0599	0.663	0.337	0.000	0.000	0.6870921650352576	84
С	ворота	1601	30	7	0.9613	0.9613	0.9613	4.9785	4.9798	4.9798	0.9613	1.000	0.000	0.000	0.000	0.6079387898013908	85
С	ворота	1602	30	2	0.9810	0.9810	0.9810	3.0861	3.8588	3.8588	0.9810	1.000	0.000	0.000	0.000	0.22013586593003626	80
С	ворота	1603	30	11	0.9146	0.9146	0.9146	5.7037	5.7795	5.7795	0.9146	1.000	0.000	0.000	0.000	0.5289873429904004	84
С	ворота	1601	30	8	0.9641	0.9641	0.9641	4.4695	4.4697	4.4697	0.9641	1.000	0.000	0.000	0.000	1.0182216976294733	85
С	ворота	1604	30	9	0.9821	0.9822	0.9822	4.9255	8.0961	8.0961	0.9821	1.000	0.000	0.000	0.000	0.7696391045866954	81
С	ворота	1603	30	12	0.9341	0.9337	0.9337	5.4247	5.5138	5.5138	0.9341	1.000	0.000	0.000	0.000	0.6189215550508583	83
С	ворота	1602	30	3	0.9735	0.9735	0.9735	3.1120	4.0907	4.0907	0.9735	1.000	0.000	0.000	0.000	0.4247349752435686	80
С	ворота	1601	30	9	0.9811	0.9811	0.9811	3.2683	4.0253	4.0253	0.9811	1.000	0.000	0.000	0.000	0.4949996994718966	87
С	ворота	1604	30	10	0.9364	0.9364	0.9364	5.5789	6.2718	6.2718	0.9364	1.000	0.000	0.000	0.000	0.3246414456112666	81
